[13:45:51] === SOAR Learning Loop ===
[13:45:51] Split: training | Tasks: 200 | Stored rules: 80
[13:45:51] Log: logs/learn_20260429_134551.log
[13:45:51] 
[13:45:51] [1/200] c9680e90: CORRECT  rule=mirror_shoot_anchor  via=stored(c9680e90)  (0.2s)
[13:46:35] [97/200] 6a11f6da: INCORRECT  rule=identity  via=pipeline(steps=20)  (0.3s)
[13:46:35] [98/200] 9ddd00f0: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.3s)
[13:46:36] [99/200] 5117e062: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.3s)
[13:46:36] [100/200] dae9d2b5: INCORRECT  rule=identity  via=pipeline(steps=20)  (0.1s)
[13:46:36] [101/200] ac605cbb: INCORRECT  rule=identity  via=pipeline(steps=22)  (0.5s)
[13:46:36] [102/200] 4df5b0ae: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.3s)
[13:46:37] [103/200] ed74f2f2: INCORRECT  rule=identity  via=pipeline(steps=22)  (0.1s)
[13:46:37] [104/200] f0100645: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.2s)
[13:46:38] [105/200] 9d9215db: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.0s)
[13:46:40] [106/200] f3b10344: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (2.5s)
[13:46:41] [107/200] ec883f72: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.4s)
[13:46:41] [108/200] bbb1b8b6: INCORRECT  rule=identity  via=pipeline(steps=24)  (0.2s)
[13:46:43] [109/200] 4ff4c9da: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (1.6s)
[13:46:44] [110/200] 8dab14c2: INCORRECT  rule=color_mapping  via=pipeline(steps=18)  (1.3s)
[13:46:44] [111/200] d19f7514: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.2s)
[13:46:44] [112/200] 3f7978a0: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.2s)
[13:46:45] [113/200] 7468f01a: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.3s)
[13:46:45] [114/200] 0c786b71: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.1s)
[13:46:45] [115/200] 662c240a: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.1s)
[13:46:45] [116/200] d4469b4b: INCORRECT  rule=identity  via=pipeline(steps=24)  (0.2s)
[13:46:46] [117/200] 551d5bf1: INCORRECT  rule=color_mapping  via=pipeline(steps=14)  (1.3s)
[13:46:47] [118/200] 94be5b80: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.7s)
[13:46:48] [119/200] 42a50994: INCORRECT  rule=color_mapping  via=pipeline(steps=18)  (1.5s)
[13:46:49] [120/200] 292dd178: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (0.3s)
[13:46:50] [121/200] 896d5239: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (1.0s)
[13:46:50] [122/200] 6e19193c: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.2s)
[13:46:50] [123/200] aaef0977: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.2s)
[13:46:50] [124/200] 3618c87e: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (0.1s)
[13:46:51] [125/200] 99306f82: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.7s)
[13:46:51] [126/200] 575b1a71: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.3s)
[13:46:51] [127/200] d4b1c2b1: INCORRECT  rule=identity  via=pipeline(steps=24)  (0.3s)
[13:46:52] [128/200] b60334d2: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.2s)
[13:46:52] [129/200] f18ec8cc: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.5s)
[13:46:54] [130/200] 891232d6: INCORRECT  rule=identity  via=pipeline(steps=18)  (1.9s)
[13:46:57] [131/200] de493100: INCORRECT  rule=identity  via=pipeline(steps=18)  (3.1s)
[13:46:58] [132/200] d753a70b: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.0s)
[13:46:59] [133/200] e21d9049: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.5s)
[13:47:00] [134/200] 6165ea8f: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.4s)
[13:47:00] [135/200] 9af7a82c: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.1s)
[13:47:00] [136/200] cd3c21df: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.2s)
[13:47:01] [137/200] 3391f8c0: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.4s)
[13:47:02] [138/200] 18419cfa: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (1.3s)
[13:47:02] [139/200] 60b61512: INCORRECT  rule=color_mapping  via=pipeline(steps=14)  (0.2s)
[13:47:03] [140/200] cfb2ce5a: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.3s)
[13:47:03] [141/200] e6de6e8f: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.1s)
[13:47:03] [142/200] e98196ab: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.3s)
[13:47:03] [143/200] ef135b50: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (0.3s)
[13:47:04] [144/200] 5833af48: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.7s)
[13:47:04] [145/200] bae5c565: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.3s)
[13:47:06] [146/200] 696d4842: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.5s)
[13:47:06] [147/200] 7d18a6fb: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.7s)
[13:47:07] [148/200] 692cd3b6: INCORRECT  rule=recolor_sequential  via=pipeline(steps=16)  (0.7s)
[13:47:07] [149/200] 54d82841: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (0.2s)
[13:47:08] [150/200] af726779: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.9s)
[13:47:08] [151/200] be94b721: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.2s)
[13:47:09] [152/200] e99362f0: INCORRECT  rule=identity  via=pipeline(steps=22)  (0.4s)
[13:47:09] [153/200] 7c8af763: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.3s)
[13:47:09] [154/200] 8ba14f53: INCORRECT  rule=identity  via=pipeline(steps=22)  (0.2s)
[13:47:11] [155/200] a57f2f04: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.3s)
[13:47:12] [156/200] 83eb0a57: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.5s)
[13:47:14] [157/200] 34cfa167: INCORRECT  rule=identity  via=pipeline(steps=14)  (1.5s)
[13:47:14] [158/200] 4612dd53: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (0.4s)
[13:47:15] [159/200] b25e450b: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.6s)
[13:47:15] [160/200] bd5af378: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.3s)
[13:47:15] [161/200] 97c75046: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (0.3s)
[13:47:15] [162/200] 2bcee788: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.3s)
[13:47:16] [163/200] 9f27f097: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.4s)
[13:47:17] [164/200] 68bc2e87: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.7s)
[13:47:17] [165/200] f83cb3f6: CORRECT  rule=barrier_projection  via=stored(f83cb3f6)  (0.5s)
[13:47:17] [166/200] b1948b0a: CORRECT  rule=color_mapping  via=pipeline(steps=16)  (0.1s)
[13:47:17] [167/200] 626c0bcc: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.2s)
[13:47:18] [168/200] d37a1ef5: INCORRECT  rule=recolor_sequential  via=pipeline(steps=16)  (0.4s)
[13:47:19] [169/200] 6aa20dc0: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (1.3s)
[13:47:20] [170/200] 1da012fc: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.8s)
[13:47:21] [171/200] e88171ec: INCORRECT  rule=recolor_sequential  via=pipeline(steps=16)  (1.3s)
[13:47:21] [172/200] 83b6b474: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.2s)
[13:47:21] [173/200] 78e78cff: INCORRECT  rule=recolor_sequential  via=pipeline(steps=14)  (0.3s)
[13:47:22] [174/200] 4522001f: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.1s)
[13:47:22] [175/200] a9f96cdd: CORRECT  rule=marker_stamp_offsets  via=stored(a9f96cdd)  (0.1s)
[13:47:22] [176/200] c87289bb: INCORRECT  rule=color_mapping  via=pipeline(steps=18)  (0.4s)
[13:47:24] [177/200] ad173014: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.6s)
[13:47:25] [178/200] 2546ccf6: INCORRECT  rule=identity  via=pipeline(steps=14)  (1.1s)
[13:47:28] [179/200] a64e4611: INCORRECT  rule=recolor_sequential  via=pipeline(steps=16)  (3.0s)
[13:47:29] [180/200] fd4b2b02: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.4s)
[13:47:30] [181/200] 5b526a93: INCORRECT  rule=color_mapping  via=pipeline(steps=14)  (1.1s)
[13:47:30] [182/200] 539a4f51: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.2s)
[13:47:31] [183/200] 2601afb7: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.3s)
[13:47:31] [184/200] 1cf80156: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.2s)
[13:47:31] [185/200] 5792cb4d: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.2s)
[13:47:32] [186/200] 7ee1c6ea: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.5s)
[13:47:32] [187/200] fafffa47: INCORRECT  rule=identity  via=pipeline(steps=20)  (0.1s)
[13:47:32] [188/200] db3e9e38: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.1s)
[13:47:32] [189/200] e509e548: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.6s)
[13:47:33] [190/200] 668eec9a: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.5s)
[13:47:33] [191/200] 31d5ba1a: INCORRECT  rule=identity  via=pipeline(steps=20)  (0.2s)
[13:47:33] [192/200] 0bb8deee: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.4s)
[13:47:34] [193/200] 5d588b4d: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.4s)
[13:47:34] [194/200] 8597cfd7: INCORRECT  rule=identity  via=pipeline(steps=18)  (0.2s)
[13:47:34] [195/200] 7ec998c9: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (0.1s)
[13:47:35] [196/200] a04b2602: INCORRECT  rule=color_mapping  via=pipeline(steps=16)  (1.1s)
[13:47:36] [197/200] b457fec5: INCORRECT  rule=identity  via=pipeline(steps=16)  (1.2s)
[13:47:37] [198/200] 140c817e: INCORRECT  rule=identity  via=pipeline(steps=16)  (0.5s)
[13:47:37] [199/200] 3ac3eb23: INCORRECT  rule=identity  via=pipeline(steps=14)  (0.2s)
[13:47:38] [200/200] 67636eac: CORRECT  rule=stack_objects_aligned  via=stored(67636eac)  (0.4s)
[13:47:38] 
[13:47:38] =======================================================
[13:47:38] Tasks:       200  (0 errors)
[13:47:38] Correct:     47 / 200  (23.5%)
[13:47:38] Rules:       80 -> 80  (+0 learned)
[13:47:38] Reused:      44 times (stored rule hit)
[13:47:38] Discovered:  38 new rules from pipeline
[13:47:38] Time:        107s  (0.5s/task)
[13:47:38] =======================================================
